session_id,scheduled_start,actual_start,duration_min,location,status,session_title,district_id,district_name,program,enrolled_count,present_count,absent_count,subject,tutor_id,tutor_email,tutor_present,skills,student_id,roster_status,attended,joined_at,left_at,minutes_in_session,school_name,grade,section,course,engagement,skill_progress,exported_at
51000339,2026-01-22 12:35:00,2026-01-22 12:35:00,30,ONLINE,COMPLETED,LT-3: Write and solve one-step equations from word problems (M.6.EE.5),42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,64240,eslami.numbers@example.com,1,LT-3: Write and solve one-step equations from word problems (M.6.EE.5),ab12b78c-20ec-476e-bafb-9d181e3439b5,ACCEPTED,1,2026-01-22 12:43:00,2026-01-22 13:01:00,0.0,Juniper Vale South MS,06,NQ-40003 C19G,C19G,1,1,2026-02-04 06:00:00
51000339,2026-01-22 12:35:00,2026-01-22 12:35:00,30,ONLINE,COMPLETED,LT-3: Write and solve one-step equations from word problems (M.6.EE.5),42,Larkspur Bend County Schools,NQ-42-SY26,2,2,0,MATH,64240,eslami.numbers@example.com,1,LT-3: Write and solve one-step equations from word problems (M.6.EE.5),eaa4eb7b-48cc-44e5-94d8-a892cb8f2b33,ACCEPTED,1,2026-01-22 12:42:00,2026-01-22 12:59:00,0.0,Juniper Vale South MS,06,NQ-40003 C19G,C19G,1,1,2026-02-04 06:00:00
51000374,2026-01-27 12:35:00,2026-01-27 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,64240,eslami.numbers@example.com,1,,ab12b78c-20ec-476e-bafb-9d181e3439b5,ACCEPTED,1,2026-01-27 12:37:00,2026-01-27 13:04:00,0.0,Juniper Vale South MS,06,NQ-40003 C19G,C19G,0,0,2026-02-04 06:00:00
51000374,2026-01-27 12:35:00,2026-01-27 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,2,1,1,MATH,64240,eslami.numbers@example.com,1,,eaa4eb7b-48cc-44e5-94d8-a892cb8f2b33,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40003 C19G,C19G,0,0,2026-02-04 06:00:00
51000423,2026-01-29 12:35:00,2026-01-29 12:35:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,2,0,2,MATH,64240,eslami.numbers@example.com,1,,ab12b78c-20ec-476e-bafb-9d181e3439b5,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40003 C19G,C19G,0,0,2026-02-04 06:00:00
51000423,2026-01-29 12:35:00,2026-01-29 12:35:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,2,0,2,MATH,64240,eslami.numbers@example.com,1,,eaa4eb7b-48cc-44e5-94d8-a892cb8f2b33,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40003 C19G,C19G,0,0,2026-02-04 06:00:00
51000634,2026-01-06 12:35:00,2026-01-06 12:35:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),d4a8ff1a-74be-401e-8508-e1eefdf7aa8c,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000634,2026-01-06 12:35:00,2026-01-06 12:35:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),e269b3e8-b473-4176-8d16-2c8edfa6fa0d,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000634,2026-01-06 12:35:00,2026-01-06 12:35:00,30,ONLINE,COMPLETED,LT-2: Construct linear functions from tables and graphs (M.8.F.4),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,LT-2: Construct linear functions from tables and graphs (M.8.F.4),815d8ba7-1e6f-43f9-8c78-575c30f0dd4a,ACCEPTED,1,2026-01-06 12:37:00,2026-01-06 13:00:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,1,2026-02-04 06:00:00
51000666,2026-01-08 12:35:00,2026-01-08 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,64240,eslami.numbers@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),d4a8ff1a-74be-401e-8508-e1eefdf7aa8c,ACCEPTED,1,2026-01-08 12:46:00,2026-01-08 13:02:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,1,2026-02-04 06:00:00
51000666,2026-01-08 12:35:00,2026-01-08 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,64240,eslami.numbers@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),e269b3e8-b473-4176-8d16-2c8edfa6fa0d,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000666,2026-01-08 12:35:00,2026-01-08 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,64240,eslami.numbers@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),815d8ba7-1e6f-43f9-8c78-575c30f0dd4a,ACCEPTED,1,2026-01-08 12:37:00,2026-01-08 13:05:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,1,2026-02-04 06:00:00
51000686,2026-01-13 12:35:00,2026-01-13 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,64240,eslami.numbers@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),d4a8ff1a-74be-401e-8508-e1eefdf7aa8c,ACCEPTED,1,2026-01-13 12:43:00,2026-01-13 13:04:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,1,2026-02-04 06:00:00
51000686,2026-01-13 12:35:00,2026-01-13 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,64240,eslami.numbers@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),e269b3e8-b473-4176-8d16-2c8edfa6fa0d,ACCEPTED,1,2026-01-13 12:36:00,2026-01-13 13:02:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,1,2026-02-04 06:00:00
51000686,2026-01-13 12:35:00,2026-01-13 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,64240,eslami.numbers@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),815d8ba7-1e6f-43f9-8c78-575c30f0dd4a,ACCEPTED,1,2026-01-13 12:47:00,2026-01-13 12:59:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,1,2026-02-04 06:00:00
51000711,2026-01-15 12:35:00,2026-01-15 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,,d4a8ff1a-74be-401e-8508-e1eefdf7aa8c,ACCEPTED,1,2026-01-15 12:47:00,2026-01-15 13:05:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000711,2026-01-15 12:35:00,2026-01-15 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,,e269b3e8-b473-4176-8d16-2c8edfa6fa0d,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000711,2026-01-15 12:35:00,2026-01-15 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,,815d8ba7-1e6f-43f9-8c78-575c30f0dd4a,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000715,2026-01-20 12:35:00,2026-01-20 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,,d4a8ff1a-74be-401e-8508-e1eefdf7aa8c,ACCEPTED,1,2026-01-20 12:45:00,2026-01-20 13:03:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000715,2026-01-20 12:35:00,2026-01-20 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,,e269b3e8-b473-4176-8d16-2c8edfa6fa0d,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000715,2026-01-20 12:35:00,2026-01-20 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,,815d8ba7-1e6f-43f9-8c78-575c30f0dd4a,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000719,2026-01-22 12:35:00,2026-01-22 12:35:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,64240,eslami.numbers@example.com,1,Assessment,d4a8ff1a-74be-401e-8508-e1eefdf7aa8c,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000719,2026-01-22 12:35:00,2026-01-22 12:35:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,64240,eslami.numbers@example.com,1,Assessment,e269b3e8-b473-4176-8d16-2c8edfa6fa0d,ACCEPTED,1,2026-01-22 12:45:00,2026-01-22 13:03:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,0,2026-02-04 06:00:00
51000719,2026-01-22 12:35:00,2026-01-22 12:35:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,64240,eslami.numbers@example.com,1,Assessment,815d8ba7-1e6f-43f9-8c78-575c30f0dd4a,ACCEPTED,1,2026-01-22 12:41:00,2026-01-22 13:03:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,0,2026-02-04 06:00:00
51000739,2026-01-29 12:35:00,2026-01-29 12:35:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,Assessment,d4a8ff1a-74be-401e-8508-e1eefdf7aa8c,ACCEPTED,1,2026-01-29 12:41:00,2026-01-29 13:01:00,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,1,0,2026-02-04 06:00:00
51000739,2026-01-29 12:35:00,2026-01-29 12:35:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,Assessment,e269b3e8-b473-4176-8d16-2c8edfa6fa0d,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000739,2026-01-29 12:35:00,2026-01-29 12:35:00,30,ONLINE,COMPLETED,Assessment,42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,64240,eslami.numbers@example.com,1,Assessment,815d8ba7-1e6f-43f9-8c78-575c30f0dd4a,ACCEPTED,0,,,0.0,Juniper Vale South MS,07,NQ-40006 C20G,C20G,0,0,2026-02-04 06:00:00
51000972,2026-01-06 12:35:00,2026-01-06 12:35:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,42108,steadfast.tutoring116@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),bc02bc80-3bd0-43f2-b8a5-f84f63c7f70f,ACCEPTED,1,2026-01-06 12:36:00,2026-01-06 13:05:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,1,1,2026-02-04 06:00:00
51000972,2026-01-06 12:35:00,2026-01-06 12:35:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,42108,steadfast.tutoring116@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),3c407196-7017-4965-bf3f-53274cb3bbe2,ACCEPTED,1,2026-01-06 12:35:00,2026-01-06 13:01:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,1,1,2026-02-04 06:00:00
51000972,2026-01-06 12:35:00,2026-01-06 12:35:00,30,ONLINE,COMPLETED,LT-1: Add and subtract signed rational numbers (M.7.NS.1),42,Larkspur Bend County Schools,NQ-42-SY26,3,2,1,MATH,42108,steadfast.tutoring116@example.com,1,LT-1: Add and subtract signed rational numbers (M.7.NS.1),077ee64a-b07d-4fd0-baf2-2f349f704a2c,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001001,2026-01-08 12:35:00,2026-01-08 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),bc02bc80-3bd0-43f2-b8a5-f84f63c7f70f,ACCEPTED,1,2026-01-08 12:42:00,2026-01-08 12:59:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,1,0,2026-02-04 06:00:00
51001001,2026-01-08 12:35:00,2026-01-08 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),3c407196-7017-4965-bf3f-53274cb3bbe2,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001001,2026-01-08 12:35:00,2026-01-08 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),077ee64a-b07d-4fd0-baf2-2f349f704a2c,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001016,2026-01-13 12:35:00,2026-01-13 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),bc02bc80-3bd0-43f2-b8a5-f84f63c7f70f,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001016,2026-01-13 12:35:00,2026-01-13 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),3c407196-7017-4965-bf3f-53274cb3bbe2,ACCEPTED,1,2026-01-13 12:46:00,2026-01-13 12:59:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,1,1,2026-02-04 06:00:00
51001016,2026-01-13 12:35:00,2026-01-13 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),077ee64a-b07d-4fd0-baf2-2f349f704a2c,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001019,2026-01-15 12:35:00,2026-01-15 12:35:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,0,3,MATH,42108,steadfast.tutoring116@example.com,1,,bc02bc80-3bd0-43f2-b8a5-f84f63c7f70f,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001019,2026-01-15 12:35:00,2026-01-15 12:35:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,0,3,MATH,42108,steadfast.tutoring116@example.com,1,,3c407196-7017-4965-bf3f-53274cb3bbe2,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001019,2026-01-15 12:35:00,2026-01-15 12:35:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,0,3,MATH,42108,steadfast.tutoring116@example.com,1,,077ee64a-b07d-4fd0-baf2-2f349f704a2c,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001056,2026-01-22 12:35:00,2026-01-22 12:35:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,42108,steadfast.tutoring116@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),bc02bc80-3bd0-43f2-b8a5-f84f63c7f70f,ACCEPTED,1,2026-01-22 12:39:00,2026-01-22 13:01:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,1,0,2026-02-04 06:00:00
51001056,2026-01-22 12:35:00,2026-01-22 12:35:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,42108,steadfast.tutoring116@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),3c407196-7017-4965-bf3f-53274cb3bbe2,ACCEPTED,1,2026-01-22 12:44:00,2026-01-22 13:00:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,1,1,2026-02-04 06:00:00
51001056,2026-01-22 12:35:00,2026-01-22 12:35:00,30,ONLINE,COMPLETED,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,42108,steadfast.tutoring116@example.com,1,LT-1: Compare and order rational numbers on a number line (M.6.NS.6),077ee64a-b07d-4fd0-baf2-2f349f704a2c,ACCEPTED,1,2026-01-22 12:37:00,2026-01-22 12:59:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,1,0,2026-02-04 06:00:00
51001059,2026-01-27 12:35:00,2026-01-27 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,42108,steadfast.tutoring116@example.com,1,,bc02bc80-3bd0-43f2-b8a5-f84f63c7f70f,ACCEPTED,1,2026-01-27 12:47:00,2026-01-27 13:03:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001059,2026-01-27 12:35:00,2026-01-27 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,42108,steadfast.tutoring116@example.com,1,,3c407196-7017-4965-bf3f-53274cb3bbe2,ACCEPTED,1,2026-01-27 12:47:00,2026-01-27 13:01:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001059,2026-01-27 12:35:00,2026-01-27 12:35:00,30,ONLINE,COMPLETED,,42,Larkspur Bend County Schools,NQ-42-SY26,3,3,0,MATH,42108,steadfast.tutoring116@example.com,1,,077ee64a-b07d-4fd0-baf2-2f349f704a2c,ACCEPTED,1,2026-01-27 12:46:00,2026-01-27 13:05:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001085,2026-01-29 12:35:00,2026-01-29 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),bc02bc80-3bd0-43f2-b8a5-f84f63c7f70f,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001085,2026-01-29 12:35:00,2026-01-29 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),3c407196-7017-4965-bf3f-53274cb3bbe2,ACCEPTED,1,2026-01-29 12:44:00,2026-01-29 13:03:00,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,1,1,2026-02-04 06:00:00
51001085,2026-01-29 12:35:00,2026-01-29 12:35:00,30,ONLINE,COMPLETED,LT-2: Identify equivalent ratios in tables (M.6.RP.3),42,Larkspur Bend County Schools,NQ-42-SY26,3,1,2,MATH,42108,steadfast.tutoring116@example.com,1,LT-2: Identify equivalent ratios in tables (M.6.RP.3),077ee64a-b07d-4fd0-baf2-2f349f704a2c,ACCEPTED,0,,,0.0,Juniper Vale South MS,06,NQ-40015 C44B,C44B,0,0,2026-02-04 06:00:00
51001258,2026-01-05 11:05:00,2026-01-05 11:05:00,30,ONLINE,MISSED,,42,Larkspur Bend County Schools,NQ-42-SY26,2,0,2,MATH,31460,prof.calc.olu904@example.com,1,,9a1dd8e8-589e-4121-844e-036020ce1f1b,ACCEPTED,0,,,0.0,Chronic absentee,08,NQ-40020 C05G,C05G,0,0,2026-02-04 06:00:00
